datetime,solar_production_mwh,gas_production_mwh,wind_production_mwh,day_ahead_price,load_forecast_mwh,temperature_avg,wind_speed_avg,shortwave_radiation_avg
2018-10-01 00:00:00,0.0,3391.75,5886.5,59.53,-,9.186501,6.8186593,0.0
2018-10-01 01:00:00,0.0,3257.5,6055.25,56.1,-,9.578167,6.9905624,0.0
2018-10-01 02:00:00,0.0,3336.5,6034.0,51.41,42628.00,9.128166,9.090224,0.0
2018-10-01 03:00:00,0.0,3179.5,6300.5,47.38,42986.75,8.4865,7.525046,0.0
2018-10-01 04:00:00,0.0,3370.75,7117.5,47.59,44675.00,7.994833,8.720925,0.0
2018-10-01 05:00:00,0.0,3655.25,7842.5,51.61,48813.25,8.028167,9.275947,0.0
2018-10-01 06:00:00,0.0,4758.75,9506.25,69.13,57869.00,8.078166,9.183099,0.0
2018-10-01 07:00:00,208.25,5603.75,10531.5,77.32,63091.50,8.028167,8.66572,0.0
2018-10-01 08:00:00,2009.5,5656.25,10703.5,84.97,65697.25,8.519834,9.125841,9.833333
2018-10-01 09:00:00,5139.5,5618.75,10171.25,79.56,66773.50,9.603167,10.220456,67.5
2018-10-01 10:00:00,8363.75,5494.5,10714.75,73.7,67731.25,10.553166,11.200835,126.166664
2018-10-01 11:00:00,10239.0,5201.0,13001.25,71.63,69087.00,11.669833,12.270142,234.83333
2018-10-01 12:00:00,11118.0,4731.25,14863.25,63.15,67618.50,12.4865,14.267545,298.66666
2018-10-01 13:00:00,11295.25,4454.75,16326.0,60.24,67284.75,12.711501,16.899754,352.16666
2018-10-01 14:00:00,10672.5,4742.5,18665.5,56.18,65931.00,11.7865,19.00576,337.5
2018-10-01 15:00:00,8562.25,4907.25,20001.25,53.0,65181.25,12.211499,18.09551,285.0
2018-10-01 16:00:00,5817.75,4995.5,20655.25,53.37,63297.50,12.119832,18.625195,231.16667
2018-10-01 17:00:00,2844.75,5348.25,19791.25,60.42,63258.25,11.3615,17.434423,149.5
2018-10-01 18:00:00,527.25,5541.5,18170.25,69.93,63779.00,10.8865,15.211549,93.5
2018-10-01 19:00:00,1.0,5388.25,18033.0,75.0,64215.50,9.828167,14.344196,23.666666
2018-10-01 20:00:00,0.0,5414.0,18579.0,65.83,62493.50,9.0365,14.186901,0.0
2018-10-01 21:00:00,0.0,5262.25,18509.75,53.86,59105.25,8.528167,14.290927,0.0
2018-10-01 22:00:00,0.0,4556.25,17824.0,46.46,54674.00,8.103168,13.7626295,0.0
2018-10-02 00:00:00,0.0,3096.5,16644.75,45.1,46408.00,7.2114997,12.818635,0.0
2018-10-02 01:00:00,0.0,3075.25,15979.75,44.1,44746.00,6.6615005,12.558232,0.0
2018-10-02 02:00:00,0.0,3065.5,15679.5,44.06,-,6.6198335,12.157028,0.0
2018-10-02 03:00:00,0.0,3061.5,16606.75,43.77,-,6.303167,12.345517,0.0
2018-10-02 04:00:00,0.0,3050.5,17906.25,44.29,-,6.053167,12.719882,0.0
2018-10-02 05:00:00,0.0,3315.75,19350.0,48.13,-,6.0114994,13.179153,0.0
2018-10-02 06:00:00,0.0,3869.0,20928.25,57.7,-,6.103166,14.185288,0.0
2018-10-02 07:00:00,251.0,4321.25,22363.75,68.21,-,6.078167,14.798812,0.0
2018-10-02 08:00:00,2417.75,4235.75,22946.0,70.36,-,6.394833,15.996376,11.0
2018-10-02 09:00:00,5355.5,4058.75,24052.5,54.53,-,7.4198337,17.520391,77.166664
2018-10-02 10:00:00,7523.75,4025.0,27131.0,48.49,-,8.4115,18.856157,142.66667
2018-10-02 11:00:00,8802.25,3801.0,30710.5,46.19,-,8.828167,18.320396,143.66667
2018-10-02 12:00:00,8490.75,3705.0,33364.0,44.15,-,9.369834,20.21815,144.16667
2018-10-02 13:00:00,7096.25,3665.5,34918.75,30.79,-,9.769834,23.097597,149.16667
2018-10-02 14:00:00,6174.5,3575.0,35692.5,27.75,-,9.469833,23.06563,136.0
2018-10-02 15:00:00,4505.75,3444.25,35657.0,30.74,-,9.769834,24.327627,97.166664
2018-10-02 16:00:00,2910.5,3426.75,36100.5,26.77,-,10.078167,25.818296,107.0
2018-10-02 17:00:00,1367.5,3432.5,35747.75,38.68,-,10.2115,24.747988,67.333336
2018-10-02 18:00:00,226.75,3499.25,35311.25,48.52,-,10.278167,23.237707,29.333334
2018-10-02 19:00:00,0.25,3528.25,34734.5,49.03,-,10.486501,23.44872,9.0
2018-10-02 20:00:00,0.0,3313.5,34653.75,45.43,-,10.419833,21.804298,0.0
2018-10-02 21:00:00,0.0,2780.75,34712.0,32.04,-,10.503166,21.527212,0.0
2018-10-02 22:00:00,0.0,2609.75,33837.5,26.22,-,10.878166,21.931244,0.0
2018-10-02 23:00:00,0.0,2432.75,33919.5,42.5,-,10.936501,21.460396,0.0
2018-10-03 00:00:00,0.0,2292.75,33995.5,2.13,-,10.719833,20.885212,0.0
2018-10-03 01:00:00,0.0,2278.5,33872.5,0.1,-,10.478168,19.584627,0.0
2018-10-03 02:00:00,0.0,2272.5,34305.75,0.05,-,10.428166,21.21943,0.0
2018-10-03 03:00:00,0.0,2280.0,33903.0,0.07,-,10.736501,22.086334,0.0
2018-10-03 04:00:00,0.0,2267.0,33596.5,-0.08,-,10.5615,22.732683,0.0
2018-10-03 05:00:00,0.0,2273.5,33135.25,-0.09,-,10.5115,22.862864,0.0
2018-10-03 06:00:00,0.0,2330.0,33291.75,-4.97,-,10.594832,22.45484,0.0
2018-10-03 07:00:00,155.75,2394.75,32293.5,-0.06,-,10.378167,21.561174,0.0
2018-10-03 08:00:00,1775.25,2392.25,30567.75,0.7,-,10.519834,20.993706,10.0
2018-10-03 09:00:00,4773.0,2352.75,29324.0,0.91,-,11.369832,20.723364,73.833336
2018-10-03 10:00:00,8390.0,2366.0,28541.5,-0.03,-,12.269834,21.43872,159.33333
2018-10-03 11:00:00,10979.5,2372.25,28901.0,0.03,-,13.053166,24.778427,247.5
2018-10-03 12:00:00,12210.25,2330.25,29119.5,-0.04,-,13.711499,25.30799,312.5
2018-10-03 13:00:00,12816.5,2341.0,28566.0,0.0,-,14.169833,24.82321,345.66666
2018-10-03 14:00:00,12892.5,2342.25,27520.5,0.03,-,13.644833,21.99543,353.33334
2018-10-03 15:00:00,11013.0,2359.25,26545.25,5.75,-,14.178166,22.92481,285.5
2018-10-03 16:00:00,7555.5,2416.75,24155.5,20.28,-,14.294833,22.30893,244.5
2018-10-03 17:00:00,3416.0,2830.0,21637.25,43.2,-,13.861501,19.136328,161.16667
2018-10-03 18:00:00,547.0,3520.25,18020.25,63.23,-,13.336499,16.122301,87.666664
2018-10-03 19:00:00,0.75,3918.25,16086.5,71.44,-,12.3615,12.317406,15.333333
2018-10-03 20:00:00,0.0,4003.5,15227.0,67.95,-,11.528167,10.716113,0.0
2018-10-03 21:00:00,0.0,3939.25,14949.5,56.88,-,10.894834,10.756386,0.0
2018-10-03 22:00:00,0.0,3876.75,14476.25,62.85,-,10.3615,9.957122,0.0
2018-10-03 23:00:00,0.0,3336.75,13152.0,1.08,-,9.9115,10.891319,0.0
2018-10-04 00:00:00,0.0,3394.75,12073.25,53.24,-,9.403167,10.618787,0.0
2018-10-04 01:00:00,0.0,3270.25,11545.5,46.1,-,8.778168,9.708322,0.0
2018-10-04 02:00:00,0.0,3355.25,10997.25,45.6,-,8.328167,10.000592,0.0
2018-10-04 03:00:00,0.0,3370.5,10581.0,46.88,-,8.319834,8.834254,0.0
2018-10-04 04:00:00,0.0,3505.5,10752.0,47.53,-,8.369834,8.678711,0.0
2018-10-04 05:00:00,0.0,3951.25,10055.75,50.88,-,8.178166,8.615811,0.0
2018-10-04 06:00:00,0.0,5644.75,9920.0,74.69,-,8.111501,8.61791,0.0
2018-10-04 07:00:00,250.75,5853.0,9444.75,80.15,-,7.9865003,8.613321,0.0
2018-10-04 08:00:00,2923.25,6202.75,8166.0,81.0,-,8.369833,8.570976,9.666667
2018-10-04 09:00:00,7358.0,6404.25,6493.5,82.09,-,9.719833,8.05694,77.833336
2018-10-04 10:00:00,11378.25,6605.0,6263.75,78.96,-,11.128166,9.0072975,155.66667
2018-10-04 11:00:00,14227.5,6773.5,6423.25,75.34,-,12.711499,9.960177,252.66667
2018-10-04 12:00:00,16104.5,6534.75,7089.75,63.05,-,14.053166,10.232043,320.0
2018-10-04 13:00:00,16775.0,6297.5,7781.5,54.49,-,15.0365,10.460916,343.66666
2018-10-04 14:00:00,16022.5,6166.0,8000.25,54.4,-,15.594833,10.888139,356.0
2018-10-04 15:00:00,13399.75,6167.75,7783.25,57.61,-,16.053167,11.297027,346.83334
2018-10-04 16:00:00,9140.75,6112.5,7676.75,66.96,-,16.144833,10.80434,292.83334
2018-10-04 17:00:00,4103.0,6390.5,7566.5,77.23,-,16.094833,10.199514,213.33333
2018-10-04 18:00:00,550.0,6419.75,7375.75,80.25,-,15.419833,7.3579698,120.0
2018-10-04 19:00:00,0.25,6444.25,7983.5,88.08,-,13.078167,8.5825205,22.5
2018-10-04 20:00:00,0.0,6472.0,8941.25,80.67,-,12.128166,9.497899,0.0
2018-10-04 21:00:00,0.0,5920.25,9553.25,72.22,-,11.3615,9.276984,0.0
2018-10-04 22:00:00,0.0,4248.0,10415.75,53.98,-,10.811501,8.654494,0.0
2018-10-04 23:00:00,0.0,3547.0,11860.0,48.72,-,10.153168,8.324755,0.0
2018-10-05 00:00:00,0.0,3512.5,12726.75,49.57,-,9.778167,9.362477,0.0
2018-10-05 01:00:00,0.0,3589.75,13225.75,51.16,-,9.394834,9.090163,0.0
2018-10-05 02:00:00,0.0,3475.25,13310.5,48.91,-,9.603168,9.254842,0.0
2018-10-05 03:00:00,0.0,3466.75,13268.75,47.36,-,9.403167,8.831708,0.0
2018-10-05 04:00:00,0.0,3457.75,12809.75,48.28,-,8.994834,8.338561,0.0
2018-10-05 05:00:00,0.0,3787.5,12102.75,54.18,-,8.253167,8.674208,0.0
2018-10-05 06:00:00,0.0,5311.75,11132.0,63.62,-,8.153167,8.935956,0.0
2018-10-05 07:00:00,318.25,6243.5,10940.5,78.87,-,7.9365005,8.936241,0.0
2018-10-05 08:00:00,4125.0,6193.5,10273.25,79.74,-,8.294833,9.235297,10.0
2018-10-05 09:00:00,10694.25,6088.0,8676.75,74.5,-,10.103167,8.8088255,96.333336
2018-10-05 10:00:00,16886.25,5618.75,6441.75,55.42,-,12.203167,8.347568,230.5
2018-10-05 11:00:00,21199.75,5099.75,5640.5,50.21,-,14.653167,8.146546,369.16666
2018-10-05 12:00:00,23342.5,4808.75,5851.0,46.64,-,16.7615,8.649376,475.33334
2018-10-05 13:00:00,23391.0,4718.5,6050.5,50.72,-,18.3865,9.234506,532.6667
2018-10-05 14:00:00,21434.25,4580.25,6076.5,48.24,-,19.403168,9.661985,539.1667
2018-10-05 15:00:00,17548.0,4637.25,5775.75,48.55,-,20.269833,10.331314,495.33334
2018-10-05 16:00:00,11761.75,5151.5,5318.75,54.98,-,20.5865,11.25475,406.33334
2018-10-05 17:00:00,5040.0,5484.5,5087.5,74.99,-,20.3365,10.277278,282.33334
2018-10-05 18:00:00,594.75,5667.25,5695.5,78.66,-,18.3865,7.7283688,139.66667
2018-10-05 19:00:00,0.0,5574.75,8126.25,82.96,-,15.744835,8.180251,23.166666
2018-10-05 20:00:00,0.0,5448.5,10481.25,79.9,-,14.544834,8.807708,0.0
2018-10-05 21:00:00,0.0,4691.5,12100.0,65.08,-,13.653167,9.899324,0.0
2018-10-05 22:00:00,0.0,3944.0,12635.0,59.86,-,12.878167,9.68224,0.0
2018-10-05 23:00:00,0.0,3834.75,12435.25,52.25,-,12.119834,8.5241995,0.0
2018-10-06 00:00:00,0.0,3621.5,11335.0,50.1,-,11.436501,7.936463,0.0
2018-10-06 01:00:00,0.0,3609.75,10382.25,52.98,-,10.994832,7.9870553,0.0
2018-10-06 02:00:00,0.0,3348.0,9756.0,51.52,44305.75,10.528167,8.711331,0.0
2018-10-06 03:00:00,0.0,3339.25,8978.25,51.0,44011.50,9.736501,9.2064905,0.0
2018-10-06 04:00:00,0.0,3408.0,8286.25,50.0,44315.75,9.769834,9.811007,0.0
2018-10-06 05:00:00,0.0,3561.75,7788.5,46.91,44698.00,9.711499,10.108742,0.0
2018-10-06 06:00:00,0.0,3700.75,7620.25,53.03,46403.00,9.5615,10.368462,0.0
2018-10-06 07:00:00,261.25,3657.5,8007.25,62.37,49370.50,9.2865,10.203595,0.0
2018-10-06 08:00:00,3413.25,3678.0,8084.75,63.98,53156.50,10.0365,9.624307,9.666667
2018-10-06 09:00:00,9193.0,3750.5,6935.0,70.72,56146.75,12.228166,10.017242,102.0
2018-10-06 10:00:00,14482.0,3517.5,4633.75,64.79,57223.00,14.928165,8.956225,237.0
2018-10-06 11:00:00,18051.5,3153.75,3502.5,59.06,58016.25,17.486498,9.126229,358.33334
2018-10-06 12:00:00,19631.75,3338.0,3471.25,58.0,56600.25,19.619833,10.076671,440.83334
2018-10-06 13:00:00,19209.5,3323.25,4005.75,51.51,54888.75,21.2865,11.0941305,500.0
2018-10-06 14:00:00,16948.75,3281.75,4431.75,50.2,53593.25,22.144835,10.898778,516.0
2018-10-06 15:00:00,13123.75,3368.5,4803.0,49.23,53426.25,22.6365,10.960312,449.5
2018-10-06 16:00:00,8080.5,3632.5,4722.5,54.81,53085.50,22.728167,9.894891,343.66666
2018-10-06 17:00:00,2967.5,4143.5,4824.25,59.93,53283.00,22.278166,8.14704,229.5
2018-10-06 18:00:00,348.0,4759.0,5369.75,72.06,54406.25,20.486498,7.3363585,112.5
2018-10-06 19:00:00,0.0,4900.75,6906.5,82.27,55784.25,17.378166,8.011972,16.833334
2018-10-06 20:00:00,0.0,4845.0,9791.75,70.6,53750.25,16.4615,7.739859,0.0
2018-10-06 21:00:00,0.0,4671.25,11102.25,61.39,51378.00,15.719833,8.898277,0.0
2018-10-06 22:00:00,0.0,4557.25,11987.5,57.02,49328.25,15.128167,9.453528,0.0
2018-10-06 23:00:00,0.0,3341.25,13022.5,54.7,46139.50,14.7865,10.152482,0.0
2018-10-07 00:00:00,0.0,2984.0,13269.75,50.49,44018.00,14.319835,10.120336,0.0
2018-10-07 01:00:00,0.0,2851.0,13708.5,47.11,42291.50,13.7365,9.920448,0.0
2018-10-07 02:00:00,0.0,2706.25,14593.0,45.75,-,13.336501,9.618529,0.0
2018-10-07 03:00:00,0.0,2627.5,15075.0,43.02,-,13.278167,11.155102,0.0
2018-10-07 04:00:00,0.0,2379.25,15726.5,42.5,-,12.628167,11.723114,0.0
2018-10-07 05:00:00,0.0,2435.75,15446.5,43.8,-,12.211501,11.327777,0.0
2018-10-07 06:00:00,0.0,2475.0,15382.25,44.6,-,11.594833,11.583337,0.0
2018-10-07 07:00:00,127.75,2497.5,15033.75,46.56,-,11.219833,10.466856,0.0
2018-10-07 08:00:00,2088.0,2569.75,13489.0,50.71,-,11.311501,12.236427,6.6666665
2018-10-07 09:00:00,5817.75,2736.25,12019.25,55.98,-,12.469833,14.932008,72.666664
2018-10-07 10:00:00,9871.25,2744.0,10767.25,55.09,-,13.244834,15.155507,159.16667
2018-10-07 11:00:00,12685.75,2748.5,10167.5,55.13,-,13.778168,14.50124,224.66667
2018-10-07 12:00:00,14046.75,2788.0,8724.5,54.06,-,14.3865,15.238087,308.66666
2018-10-07 13:00:00,14186.75,2691.75,7445.5,50.9,-,15.078166,14.973572,406.66666
2018-10-07 14:00:00,12946.75,2697.75,5960.25,49.91,-,14.853168,13.686458,399.83334
2018-10-07 15:00:00,10581.0,2792.5,5053.0,49.05,-,14.953167,12.509502,279.5
2018-10-07 16:00:00,6879.0,3152.75,4118.0,50.21,-,15.044833,12.213928,244.33333
2018-10-07 17:00:00,2998.25,4405.0,3374.75,55.48,-,14.7615,11.821244,185.5
2018-10-07 18:00:00,345.75,5167.5,3071.0,70.0,-,13.836501,10.590354,94.833336
2018-10-07 19:00:00,0.0,5278.75,3530.5,80.94,-,12.278167,10.301494,15.166667
2018-10-07 20:00:00,0.0,5287.25,3921.0,77.07,-,11.2615,9.703122,0.0
2018-10-07 21:00:00,0.0,5296.5,4104.5,71.47,-,10.453167,8.334208,0.0
2018-10-07 22:00:00,0.0,5167.25,4694.75,68.3,-,9.5615,8.132858,0.0
2018-10-07 23:00:00,0.0,4045.75,5836.5,46.46,-,8.894834,6.9709773,0.0
2018-10-08 00:00:00,0.0,3595.75,6857.25,55.59,-,8.369833,7.6289515,0.0
2018-10-08 01:00:00,0.0,3616.25,7574.75,50.3,-,7.7115006,8.10465,0.0
2018-10-08 02:00:00,0.0,3477.0,7940.25,50.16,40694.50,7.8615003,7.153807,0.0
2018-10-08 03:00:00,0.0,3637.0,8226.5,47.32,41161.50,7.1031666,7.2702174,0.0
2018-10-08 04:00:00,0.0,3768.5,8731.75,47.94,42891.25,6.6531663,7.322881,0.0
2018-10-08 05:00:00,0.0,4226.0,9271.25,51.14,47040.75,6.394833,7.5575995,0.0
2018-10-08 06:00:00,0.0,5491.5,10225.25,62.79,55966.50,6.3115005,7.5159907,0.0
2018-10-08 07:00:00,161.5,6398.0,10610.25,79.98,61677.00,6.303167,6.745768,0.0
2018-10-08 08:00:00,2539.5,6787.5,10391.75,82.42,64618.75,6.7031665,7.895001,7.0
2018-10-08 09:00:00,6716.25,6749.5,9627.25,81.58,65404.50,8.578167,8.414275,79.833336
2018-10-08 10:00:00,11062.5,6739.75,7927.5,66.89,66301.50,10.611501,8.714264,198.16667
2018-10-08 11:00:00,14625.5,6676.5,7311.75,52.06,67641.00,12.4115,8.0896435,305.66666
2018-10-08 12:00:00,17240.5,6629.0,7416.75,51.57,65954.00,14.019834,7.9250507,404.16666
2018-10-08 13:00:00,18495.0,6688.75,7302.5,49.96,65626.25,15.461499,8.204304,488.83334
2018-10-08 14:00:00,17562.25,6989.25,7209.25,52.07,64414.25,15.578167,7.6633544,483.16666
2018-10-08 15:00:00,14504.0,6985.75,7293.25,52.81,63467.00,16.419832,7.754713,435.66666
2018-10-08 16:00:00,9183.5,6954.5,6895.75,61.52,61195.75,16.644835,8.238015,340.83334
2018-10-08 17:00:00,3521.5,7251.5,6773.5,74.9,61772.50,16.519835,7.851745,223.5
2018-10-08 18:00:00,320.5,7355.0,7189.5,85.37,62274.00,15.236501,6.3308787,107.833336
2018-10-08 19:00:00,0.0,7643.25,7973.0,102.01,63442.50,13.2365,6.7591934,14.666667
2018-10-08 20:00:00,0.0,7534.5,8241.5,85.77,61140.00,12.444833,6.4124646,0.0
2018-10-08 21:00:00,0.0,7591.0,8245.5,78.1,58003.25,11.544834,6.950541,0.0
2018-10-08 22:00:00,0.0,7387.25,8051.5,58.01,53693.25,10.444834,7.548307,0.0
2018-10-08 23:00:00,0.0,6825.25,7938.25,59.91,49957.75,10.194833,7.6195016,0.0
2018-10-09 00:00:00,0.0,6931.75,7773.5,56.77,47590.25,9.378166,7.602438,0.0
2018-10-09 01:00:00,0.0,6989.75,7171.25,57.43,46000.75,9.3615,6.9579864,0.0
2018-10-09 02:00:00,0.0,6753.5,6821.75,55.11,-,8.819833,6.140108,0.0
2018-10-09 03:00:00,0.0,6575.0,6924.75,52.35,-,8.344833,6.9792924,0.0
2018-10-09 04:00:00,0.0,6858.75,6877.5,54.86,-,7.578167,8.059453,0.0
2018-10-09 05:00:00,0.0,7169.5,6932.5,57.99,-,7.7865005,6.6274185,0.0
2018-10-09 06:00:00,0.0,8105.0,7585.5,74.27,-,7.9115005,6.8586364,0.0
2018-10-09 07:00:00,122.5,8395.75,7957.0,91.37,-,7.478167,5.6040864,0.0
2018-10-09 08:00:00,2248.75,8382.75,8239.5,96.68,-,7.894833,5.9573326,4.5
2018-10-09 09:00:00,5975.75,8815.25,8371.25,91.95,-,9.603167,6.910673,65.833336
2018-10-09 10:00:00,10267.5,8804.0,7676.5,82.54,-,11.836501,5.3784657,162.66667
2018-10-09 11:00:00,13907.0,8956.75,7117.75,64.7,-,14.153167,6.654368,279.83334
2018-10-09 12:00:00,16253.25,8493.5,7377.0,54.31,-,15.978168,6.405665,354.0
2018-10-09 13:00:00,16974.0,8139.0,7558.25,53.35,-,17.569834,5.8178368,391.83334
2018-10-09 14:00:00,16014.0,8611.5,7143.0,55.64,-,18.103167,7.257393,417.0
2018-10-09 15:00:00,13137.75,8664.75,6449.75,62.41,-,18.953167,7.097512,359.0
2018-10-09 16:00:00,8470.5,8526.25,5783.0,68.97,-,19.319834,7.405445,311.16666
2018-10-09 17:00:00,3269.25,8670.25,5593.25,83.2,-,19.019835,6.69844,231.0
2018-10-09 18:00:00,271.5,8530.75,5636.75,90.0,-,17.003166,6.822924,108.166664
2018-10-09 19:00:00,0.0,8670.25,5982.25,110.28,-,14.544834,7.8845754,13.0
2018-10-09 20:00:00,0.0,8222.0,6689.25,92.55,-,13.203167,7.791517,0.0
2018-10-09 21:00:00,0.0,7803.0,7252.75,80.51,-,12.253166,7.794268,0.0
2018-10-09 22:00:00,0.0,7547.0,7507.75,69.76,-,11.728166,7.858931,0.0
2018-10-09 23:00:00,0.0,6610.25,7105.5,52.95,-,11.028168,8.056532,0.0
2018-10-10 00:00:00,0.0,5380.5,6273.0,53.7,-,10.5365,8.297254,0.0
2018-10-10 01:00:00,0.0,5030.75,5467.0,55.13,-,9.969833,9.205695,0.0
2018-10-10 02:00:00,0.0,4953.25,4488.5,54.88,-,10.111501,7.723575,0.0
2018-10-10 03:00:00,0.0,5368.5,3650.75,54.05,-,9.4865,7.52232,0.0
2018-10-10 04:00:00,0.0,5721.75,3134.75,54.64,-,9.128167,7.571665,0.0
2018-10-10 05:00:00,0.0,6247.25,3007.75,55.46,-,9.053167,7.1401906,0.0
2018-10-10 06:00:00,0.0,7006.5,3382.25,72.16,-,8.9115,6.61023,0.0
2018-10-10 07:00:00,123.75,7462.75,3966.75,88.0,-,8.4115,7.651975,0.0
2018-10-10 08:00:00,2509.0,7665.0,4603.75,93.22,-,8.894834,7.391823,4.6666665
2018-10-10 09:00:00,7369.25,7670.75,5112.25,86.84,-,10.794834,8.57361,77.333336
2018-10-10 10:00:00,12594.25,7747.0,4837.0,80.81,-,13.261501,7.8743057,205.0
2018-10-10 11:00:00,17341.0,7313.5,3857.25,73.69,-,15.9115,8.693284,336.16666
2018-10-10 12:00:00,20400.25,6190.25,4526.75,55.27,-,18.469833,10.185574,448.66666
2018-10-10 13:00:00,21134.25,5058.25,5755.75,53.61,-,20.394835,11.61807,500.5
2018-10-10 14:00:00,19582.5,4999.5,6806.0,51.99,-,21.5365,13.409537,502.83334
2018-10-10 15:00:00,15878.5,5553.0,8302.5,53.68,-,22.228165,15.006242,460.16666
2018-10-10 16:00:00,10223.0,5990.5,9950.75,57.47,-,22.2865,16.312428,370.83334
2018-10-10 17:00:00,3917.25,6157.75,11404.25,69.3,-,21.661499,15.19746,247.0
2018-10-10 18:00:00,274.75,6259.5,15938.25,70.68,-,19.969833,13.343013,110.0
2018-10-10 19:00:00,0.0,6190.25,22149.0,72.88,-,18.019835,13.267661,12.166667
2018-10-10 20:00:00,0.0,5092.75,25019.0,53.71,-,17.194834,14.131038,0.0
2018-10-10 21:00:00,0.0,4069.0,25580.5,51.18,-,16.328165,13.872823,0.0
2018-10-10 22:00:00,0.0,3682.5,24901.0,46.74,-,15.494832,13.605484,0.0
2018-10-10 23:00:00,0.0,3612.25,24379.25,60.56,-,15.2365,13.347684,0.0
2018-10-11 00:00:00,0.0,3218.0,23456.25,35.01,-,14.778165,13.270774,0.0
2018-10-11 01:00:00,0.0,3181.25,23083.0,31.71,-,14.053166,12.734324,0.0
2018-10-11 02:00:00,0.0,3174.0,22228.5,29.97,46186.50,14.144833,12.961915,0.0
2018-10-11 03:00:00,0.0,3171.5,21941.75,30.05,46433.00,13.519834,12.471141,0.0
2018-10-11 04:00:00,0.0,3302.25,21523.75,35.85,47693.75,13.028168,12.782329,0.0
2018-10-11 05:00:00,0.0,3930.5,21158.75,44.08,51113.00,12.694832,13.101941,0.0
2018-10-11 06:00:00,0.0,5061.25,21407.75,49.98,58846.75,12.344833,13.0352545,0.0
2018-10-11 07:00:00,172.0,5406.25,20311.75,72.96,64724.25,11.894834,12.038774,0.0
2018-10-11 08:00:00,3497.5,5502.0,18936.5,71.52,67262.75,11.794834,12.174615,5.1666665
2018-10-11 09:00:00,9717.5,5472.25,15308.25,59.8,67822.00,13.919834,13.425517,88.833336
2018-10-11 10:00:00,15358.0,5427.5,11312.0,49.21,68630.75,16.278166,12.647495,224.83333
2018-10-11 11:00:00,19261.25,5259.25,9401.0,48.61,69168.25,18.178167,12.997749,350.33334
2018-10-11 12:00:00,20893.25,5032.0,8924.25,47.02,68541.00,19.7115,12.92947,434.5
2018-10-11 13:00:00,20324.0,5064.5,8288.5,46.9,67784.75,20.894835,12.098252,460.0
2018-10-11 14:00:00,17840.0,5088.25,8154.0,49.25,66592.00,22.361502,12.690327,475.5
2018-10-11 15:00:00,13740.25,5042.5,8749.75,59.95,65774.75,22.8115,13.214969,428.0
2018-10-11 16:00:00,8236.75,5125.0,9640.5,65.06,64560.00,22.703165,13.193685,312.0
2018-10-11 17:00:00,2732.5,5086.75,10424.75,72.85,63950.00,21.969833,11.486522,200.16667
2018-10-11 18:00:00,153.0,5008.5,12930.75,81.3,64644.50,19.9365,10.585119,86.0
2018-10-11 19:00:00,0.0,5009.25,16351.0,88.5,66109.75,18.003164,11.254962,8.666667
2018-10-11 20:00:00,0.0,4507.75,18446.0,76.34,63367.25,16.9365,11.072426,0.0
2018-10-11 21:00:00,0.0,4468.5,19143.5,58.62,59828.75,16.569834,11.462341,0.0
2018-10-11 22:00:00,0.0,3864.25,18946.5,52.04,56202.00,16.3365,12.475232,0.0
2018-10-11 23:00:00,0.0,3177.5,18554.5,33.04,51831.75,15.694833,11.973973,0.0
2018-10-12 00:00:00,0.0,3194.5,18285.25,45.85,50265.75,15.303166,11.072613,0.0
2018-10-12 01:00:00,0.0,3378.25,18321.5,45.88,48249.00,14.686501,11.146386,0.0
2018-10-12 02:00:00,0.0,3119.75,18356.25,45.6,47387.25,14.453166,10.63546,0.0
2018-10-12 03:00:00,0.0,3095.5,18127.5,45.64,47674.50,14.094833,11.037819,0.0
2018-10-12 04:00:00,0.0,3125.75,17529.25,45.8,49002.50,13.7615,10.057549,0.0
2018-10-12 05:00:00,0.0,3362.75,17287.0,49.64,52138.25,13.228168,9.383501,0.0
2018-10-12 06:00:00,0.0,4786.5,17555.25,56.65,59507.50,13.0365,10.031587,0.0
2018-10-12 07:00:00,107.75,5296.25,17387.75,69.87,64877.50,12.978168,10.671538,0.0
2018-10-12 08:00:00,2969.75,5673.5,16226.0,71.47,67268.25,13.0615,9.489015,4.0
2018-10-12 09:00:00,9126.25,5558.75,13401.25,69.71,68123.50,14.911499,10.244229,79.5
2018-10-12 10:00:00,14871.0,5652.75,9580.5,69.52,68416.25,17.436499,9.560441,211.5
2018-10-12 11:00:00,19085.25,5601.25,8211.75,61.95,69019.75,19.528168,10.731999,321.33334
2018-10-12 12:00:00,21226.25,5311.75,8016.5,49.25,68053.00,21.336502,10.512539,421.5
2018-10-12 13:00:00,21170.0,5494.25,8234.5,48.75,66918.25,22.769835,9.958633,472.5
2018-10-12 14:00:00,18968.25,5317.25,8676.25,47.84,65198.75,23.794832,10.091748,483.83334
2018-10-12 15:00:00,14943.5,5707.75,8700.25,53.32,64532.25,24.5115,10.386853,439.0
2018-10-12 16:00:00,9265.75,5673.75,8027.25,56.95,63464.75,24.6865,10.859519,347.5
2018-10-12 17:00:00,3142.5,6060.0,7054.5,67.32,62941.75,23.903168,9.053723,227.83333
2018-10-12 18:00:00,165.0,6373.25,8699.75,69.94,63816.50,21.2115,8.2654505,95.333336
2018-10-12 19:00:00,0.0,5998.0,12086.0,79.08,65237.00,19.044832,9.698986,8.166667
